2019,01,01,0,273.94970703125
2019,01,01,1,273.668212890625
2019,01,01,2,273.32373046875
2019,01,01,3,272.8974609375
2019,01,01,4,272.890625
2019,01,01,5,273.538818359375
2019,01,01,6,273.879150390625
2019,01,01,7,274.62939453125
2019,01,01,8,275.363037109375
2019,01,01,9,275.964599609375
2019,01,01,10,276.296142578125
2019,01,01,11,276.7060546875
2019,01,01,12,277.40771484375
2019,01,01,13,277.765380859375
2019,01,01,14,277.7666015625
2019,01,01,15,277.673095703125
2019,01,01,16,277.75341796875
2019,01,01,17,277.75146484375
2019,01,01,18,277.67626953125
2019,01,01,19,277.26220703125
2019,01,01,20,276.93701171875
2019,01,01,21,276.491455078125
2019,01,01,22,276.1689453125
2019,01,01,23,275.686767578125
2019,01,02,0,274.811767578125
2019,01,02,1,274.524658203125
2019,01,02,2,274.346923828125
2019,01,02,3,274.498291015625
2019,01,02,4,274.31103515625
2019,01,02,5,274.126220703125
2019,01,02,6,274.549560546875
2019,01,02,7,274.612548828125
2019,01,02,8,274.478759765625
2019,01,02,9,274.302001953125
2019,01,02,10,274.0234375
2019,01,02,11,273.92431640625
2019,01,02,12,274.078857421875
2019,01,02,13,273.742431640625
2019,01,02,14,273.353515625
2019,01,02,15,273.08984375
2019,01,02,16,272.88916015625
2019,01,02,17,272.704833984375
2019,01,02,18,272.3408203125
2019,01,02,19,272.100341796875
2019,01,02,20,271.76318359375
2019,01,02,21,271.498291015625
2019,01,02,22,271.325927734375
2019,01,02,23,271.0869140625
2019,01,03,0,270.808837890625
2019,01,03,1,270.8720703125
2019,01,03,2,270.811279296875
2019,01,03,3,270.6025390625
2019,01,03,4,270.420654296875
2019,01,03,5,270.095703125
2019,01,03,6,270.1591796875
2019,01,03,7,270.020751953125
2019,01,03,8,270.1611328125
2019,01,03,9,270.55517578125
2019,01,03,10,271.03076171875
2019,01,03,11,271.059814453125
2019,01,03,12,271.275634765625
2019,01,03,13,271.1005859375
2019,01,03,14,270.782958984375
2019,01,03,15,270.15869140625
2019,01,03,16,269.76611328125
2019,01,03,17,269.8583984375
2019,01,03,18,269.834228515625
2019,01,03,19,269.446044921875
2019,01,03,20,269.22265625
2019,01,03,21,269.111083984375
2019,01,03,22,269.697509765625
2019,01,03,23,269.47314453125
2019,01,04,0,269.302978515625
2019,01,04,1,269.24267578125
2019,01,04,2,268.76953125
2019,01,04,3,268.859130859375
2019,01,04,4,268.9287109375
2019,01,04,5,268.9111328125
2019,01,04,6,268.6181640625
2019,01,04,7,268.40625
2019,01,04,8,268.92822265625
2019,01,04,9,269.715087890625
2019,01,04,10,270.381591796875
2019,01,04,11,270.636474609375
2019,01,04,12,270.83349609375
2019,01,04,13,270.705322265625
2019,01,04,14,270.61279296875
2019,01,04,15,270.2607421875
2019,01,04,16,269.98876953125
