2019,01,09,1,96129.9375
2019,01,09,2,96132.8125
2019,01,09,3,96136.0
2019,01,09,4,96140.1875
2019,01,09,5,96144.0
2019,01,09,6,96182.5625
2019,01,09,7,96234.125
2019,01,09,8,96282.375
2019,01,09,9,96344.1875
2019,01,09,10,96397.6875
2019,01,09,11,96406.3125
2019,01,09,12,96402.1875
2019,01,09,13,96455.5625
2019,01,09,14,96513.9375
2019,01,09,15,96559.1875
2019,01,09,16,96651.3125
2019,01,09,17,96719.5
2019,01,09,18,96768.5625
2019,01,09,19,96852.125
2019,01,09,20,96927.125
2019,01,09,21,96969.5
2019,01,09,22,97035.0
2019,01,09,23,97074.0625
2019,01,10,0,97118.5625
2019,01,10,1,97190.875
2019,01,10,2,97240.375
2019,01,10,3,97274.3125
2019,01,10,4,97293.6875
2019,01,10,5,97335.625
2019,01,10,6,97380.375
2019,01,10,7,97470.4375
2019,01,10,8,97540.8125
2019,01,10,9,97587.875
2019,01,10,10,97636.9375
2019,01,10,11,97669.0
2019,01,10,12,97701.6875
2019,01,10,13,97727.625
2019,01,10,14,97755.0
2019,01,10,15,97807.875
2019,01,10,16,97859.875
2019,01,10,17,97921.75
2019,01,10,18,97949.75
2019,01,10,19,97998.4375
2019,01,10,20,98036.0
2019,01,10,21,98048.75
2019,01,10,22,98073.0625
2019,01,10,23,98074.6875
2019,01,11,0,98091.6875
2019,01,11,1,98154.0
2019,01,11,2,98148.4375
2019,01,11,3,98145.75
2019,01,11,4,98148.0
2019,01,11,5,98159.0
2019,01,11,6,98169.625
2019,01,11,7,98173.875
2019,01,11,8,98206.6875
2019,01,11,9,98199.1875
2019,01,11,10,98165.375
2019,01,11,11,98095.625
2019,01,11,12,98033.125
2019,01,11,13,97965.25
2019,01,11,14,97891.875
2019,01,11,15,97824.3125
2019,01,11,16,97763.125
2019,01,11,17,97681.0625
2019,01,11,18,97627.875
2019,01,11,19,97558.875
2019,01,11,20,97500.1875
2019,01,11,21,97376.625
2019,01,11,22,97314.1875
2019,01,11,23,97278.5
2019,01,12,0,97218.75
2019,01,12,1,97221.3125
2019,01,12,2,97212.125
2019,01,12,3,97202.9375
2019,01,12,4,97195.875
2019,01,12,5,97228.375
2019,01,12,6,97303.4375
2019,01,12,7,97390.5
2019,01,12,8,97432.6875
2019,01,12,9,97460.6875
2019,01,12,10,97424.125
2019,01,12,11,97418.25
2019,01,12,12,97390.8125
2019,01,12,13,97320.375
2019,01,12,14,97307.8125
2019,01,12,15,97253.375
2019,01,12,16,97212.8125
2019,01,12,17,97156.5625
2019,01,12,18,97089.625
2019,01,12,19,97038.3125
2019,01,12,20,96960.5625
2019,01,12,21,96884.375
2019,01,12,22,96823.8125
2019,01,12,23,96738.1875
2019,01,13,0,96688.8125
2019,01,13,1,96656.125
2019,01,13,2,96610.5
2019,01,13,3,96599.5
2019,01,13,4,96570.9375
2019,01,13,5,96558.875
2019,01,13,6,96556.25
2019,01,13,7,96548.25
2019,01,13,8,96547.3125
2019,01,13,9,96506.6875
2019,01,13,10,96449.5625
2019,01,13,11,96349.875
2019,01,13,12,96271.5625
2019,01,13,13,96175.6875
2019,01,13,14,96060.4375
2019,01,13,15,95957.5
2019,01,13,16,95866.6875
2019,01,13,17,95721.0
2019,01,13,18,95539.8125
2019,01,13,19,95416.5
2019,01,13,20,95313.0625
2019,01,13,21,95199.5
2019,01,13,22,95095.75
2019,01,13,23,94963.5625
2019,01,14,0,94904.125
2019,01,14,1,94915.4375
2019,01,14,2,94912.125
2019,01,14,3,94944.375
2019,01,14,4,94990.1875
2019,01,14,5,95052.0
2019,01,14,6,95129.4375
2019,01,14,7,95245.8125
2019,01,14,8,95381.5
2019,01,14,9,95498.1875
2019,01,14,10,95572.375
2019,01,14,11,95644.5
2019,01,14,12,95694.5625
2019,01,14,13,95762.1875
2019,01,14,14,95839.75
2019,01,14,15,95966.6875
2019,01,14,16,96058.1875
2019,01,14,17,96128.75
2019,01,14,18,96256.125
2019,01,14,19,96355.25
2019,01,14,20,96485.6875
2019,01,14,21,96577.5625
2019,01,14,22,96669.0
2019,01,14,23,96697.625
2019,01,15,0,96748.1875
2019,01,15,1,96785.625
2019,01,15,2,96796.5625
2019,01,15,3,96817.875
2019,01,15,4,96831.3125
2019,01,15,5,96883.8125
2019,01,15,6,96919.5
2019,01,15,7,96975.4375
2019,01,15,8,97037.125
2019,01,15,9,97049.9375
2019,01,15,10,97027.4375
2019,01,15,11,96969.3125
2019,01,15,12,96915.8125
2019,01,15,13,96861.125
2019,01,15,14,96837.3125
2019,01,15,15,96854.0
2019,01,15,16,96859.125
2019,01,15,17,96858.9375
2019,01,15,18,96857.1875
2019,01,15,19,96812.75
2019,01,15,20,96743.8125
2019,01,15,21,96687.625
2019,01,15,22,96636.5625
2019,01,15,23,96632.5
2019,01,16,0,96649.0625
2019,01,16,1,96710.3125
2019,01,16,2,96745.75
2019,01,16,3,96802.8125
2019,01,16,4,96827.375
2019,01,16,5,96884.0625
2019,01,16,6,96964.0
2019,01,16,7,97044.75
2019,01,16,8,97111.125
2019,01,16,9,97179.375
2019,01,16,10,97188.1875
2019,01,16,11,97200.625
2019,01,16,12,97191.0
2019,01,16,13,97221.75
2019,01,16,14,97246.625
2019,01,16,15,97255.1875
2019,01,16,16,97240.4375
2019,01,16,17,97254.3125
2019,01,16,18,97218.4375
2019,01,16,19,97223.125
2019,01,16,20,97178.3125
2019,01,16,21,97156.25
2019,01,16,22,97064.9375
2019,01,16,23,96973.0
2019,01,17,0,96879.9375
2019,01,17,1,96834.9375
2019,01,17,2,96777.875
2019,01,17,3,96745.625
2019,01,17,4,96680.625
2019,01,17,5,96671.75
2019,01,17,6,96671.625
2019,01,17,7,96686.8125
2019,01,17,8,96716.6875
2019,01,17,9,96732.625
2019,01,17,10,96746.9375
2019,01,17,11,96735.25
2019,01,17,12,96746.25
2019,01,17,13,96739.8125
2019,01,17,14,96741.3125
2019,01,17,15,96730.1875
2019,01,17,16,96740.125
2019,01,17,17,96721.375
2019,01,17,18,96732.0
2019,01,17,19,96746.75
2019,01,17,20,96765.875
2019,01,17,21,96769.1875
2019,01,17,22,96776.875
2019,01,17,23,96794.8125
2019,01,18,0,96796.0625
2019,01,18,1,96832.75
2019,01,18,2,96834.5625
2019,01,18,3,96875.5625
2019,01,18,4,96918.1875
2019,01,18,5,96967.875
2019,01,18,6,97036.8125
2019,01,18,7,97132.6875
2019,01,18,8,97245.9375
2019,01,18,9,97325.375
2019,01,18,10,97424.75
2019,01,18,11,97465.0
2019,01,18,12,97526.875
2019,01,18,13,97564.3125
2019,01,18,14,97671.0625
2019,01,18,15,97786.25
2019,01,18,16,97881.0625
2019,01,18,17,97971.75
2019,01,18,18,98064.125
2019,01,18,19,98111.625
2019,01,18,20,98173.3125
2019,01,18,21,98243.0625
2019,01,18,22,98270.5
2019,01,18,23,98293.75
2019,01,19,0,98306.4375
2019,01,19,1,98323.4375
2019,01,19,2,98332.1875
2019,01,19,3,98322.75
2019,01,19,4,98320.4375
2019,01,19,5,98318.5
2019,01,19,6,98338.125
2019,01,19,7,98355.9375
2019,01,19,8,98389.875
2019,01,19,9,98420.875
2019,01,19,10,98401.8125
2019,01,19,11,98362.8125
2019,01,19,12,98312.625
2019,01,19,13,98277.5625
2019,01,19,14,98277.3125
2019,01,19,15,98252.0625
2019,01,19,16,98250.0
2019,01,19,17,98228.5625
2019,01,19,18,98218.375
2019,01,19,19,98194.5
2019,01,19,20,98180.3125
2019,01,19,21,98172.0625
2019,01,19,22,98130.625
2019,01,19,23,98096.875
2019,01,20,0,98049.1875
2019,01,20,1,98030.5
2019,01,20,2,98006.75
2019,01,20,3,97977.5625
2019,01,20,4,97921.3125
2019,01,20,5,97895.125
2019,01,20,6,97884.8125
2019,01,20,7,97879.875
2019,01,20,8,97917.5625
2019,01,20,9,97938.9375
2019,01,20,10,97925.375
2019,01,20,11,97887.875
2019,01,20,12,97870.75
2019,01,20,13,97847.0
2019,01,20,14,97860.875
2019,01,20,15,97887.9375
2019,01,20,16,97922.6875
2019,01,20,17,97948.875
2019,01,20,18,98013.25
2019,01,20,19,98046.6875
2019,01,20,20,98100.375
2019,01,20,21,98141.375
2019,01,20,22,98211.8125
2019,01,20,23,98220.25
2019,01,21,0,98268.6875
2019,01,21,1,98298.4375
2019,01,21,2,98324.5625
2019,01,21,3,98326.6875
2019,01,21,4,98351.75
2019,01,21,5,98381.25
2019,01,21,6,98400.3125
2019,01,21,7,98436.9375
2019,01,21,8,98486.625
2019,01,21,9,98512.25
2019,01,21,10,98505.6875
2019,01,21,11,98464.0
2019,01,21,12,98426.375
2019,01,21,13,98367.8125
2019,01,21,14,98333.75
2019,01,21,15,98312.875
2019,01,21,16,98318.5
2019,01,21,17,98280.625
2019,01,21,18,98294.625
2019,01,21,19,98257.375
2019,01,21,20,98239.0
2019,01,21,21,98212.0
2019,01,21,22,98180.5
2019,01,21,23,98152.6875
2019,01,22,0,98130.5625
2019,01,22,1,98082.3125
2019,01,22,2,97994.875
2019,01,22,3,97960.1875
2019,01,22,4,97933.0625
2019,01,22,5,97913.25
2019,01,22,6,97883.9375
2019,01,22,7,97852.625
2019,01,22,8,97840.4375
2019,01,22,9,97824.5625
2019,01,22,10,97752.5
2019,01,22,11,97690.5625
2019,01,22,12,97621.1875
2019,01,22,13,97529.4375
2019,01,22,14,97477.5
2019,01,22,15,97450.25
2019,01,22,16,97415.6875
2019,01,22,17,97381.9375
2019,01,22,18,97338.0
2019,01,22,19,97283.1875
2019,01,22,20,97231.1875
2019,01,22,21,97199.25
2019,01,22,22,97158.5625
2019,01,22,23,97097.5625
2019,01,23,0,97024.875
2019,01,23,1,96954.5625
2019,01,23,2,96934.1875
2019,01,23,3,96878.125
2019,01,23,4,96835.25
2019,01,23,5,96783.9375
2019,01,23,6,96793.125
2019,01,23,7,96780.6875
2019,01,23,8,96778.1875
2019,01,23,9,96762.0
2019,01,23,10,96755.0625
2019,01,23,11,96701.5625
2019,01,23,12,96663.3125
2019,01,23,13,96663.1875
2019,01,23,14,96669.875
2019,01,23,15,96685.625
2019,01,23,16,96727.0625
2019,01,23,17,96764.75
2019,01,23,18,96802.0625
2019,01,23,19,96809.875
2019,01,23,20,96842.1875
2019,01,23,21,96869.6875
2019,01,23,22,96887.4375
2019,01,23,23,96898.5625
2019,01,24,0,96903.375
2019,01,24,1,96952.75
2019,01,24,2,96993.0625
2019,01,24,3,96984.625
2019,01,24,4,96989.375
2019,01,24,5,97011.125
2019,01,24,6,97066.1875
2019,01,24,7,97112.9375
2019,01,24,8,97147.9375
2019,01,24,9,97206.0
2019,01,24,10,97236.25
2019,01,24,11,97218.1875
2019,01,24,12,97213.625
2019,01,24,13,97161.6875
2019,01,24,14,97196.375
2019,01,24,15,97194.0625
2019,01,24,16,97182.3125
2019,01,24,17,97173.625
2019,01,24,18,97180.9375
2019,01,24,19,97183.0625
2019,01,24,20,97183.3125
2019,01,24,21,97162.5625
2019,01,24,22,97175.25
2019,01,24,23,97157.875
2019,01,25,0,97146.0
2019,01,25,1,97150.5
2019,01,25,2,97148.1875
2019,01,25,3,97137.8125
2019,01,25,4,97128.125
2019,01,25,5,97143.375
2019,01,25,6,97158.8125
2019,01,25,7,97232.1875
2019,01,25,8,97273.0
2019,01,25,9,97317.75
2019,01,25,10,97346.0
2019,01,25,11,97333.1875
2019,01,25,12,97349.0625
2019,01,25,13,97391.5625
2019,01,25,14,97418.5625
2019,01,25,15,97460.4375
2019,01,25,16,97508.5
2019,01,25,17,97514.875
2019,01,25,18,97537.5
2019,01,25,19,97574.3125
2019,01,25,20,97552.125
2019,01,25,21,97547.3125
2019,01,25,22,97520.3125
2019,01,25,23,97489.375
2019,01,26,0,97446.1875
2019,01,26,1,97392.75
2019,01,26,2,97352.125
2019,01,26,3,97292.25
2019,01,26,4,97217.5
2019,01,26,5,97180.6875
2019,01,26,6,97097.8125
2019,01,26,7,97052.375
2019,01,26,8,96978.875
2019,01,26,9,96892.5625
2019,01,26,10,96809.9375
2019,01,26,11,96758.3125
2019,01,26,12,96687.8125
2019,01,26,13,96626.0625
2019,01,26,14,96626.5625
2019,01,26,15,96612.3125
2019,01,26,16,96626.8125
2019,01,26,17,96633.375
2019,01,26,18,96634.6875
2019,01,26,19,96631.1875
2019,01,26,20,96614.75
2019,01,26,21,96635.75
2019,01,26,22,96628.0625
2019,01,26,23,96643.625
2019,01,27,0,96612.0625
2019,01,27,1,96592.3125
2019,01,27,2,96539.625
2019,01,27,3,96488.0625
2019,01,27,4,96452.875
2019,01,27,5,96409.375
2019,01,27,6,96360.0625
2019,01,27,7,96300.4375
2019,01,27,8,96283.25
2019,01,27,9,96280.5
2019,01,27,10,96242.75
2019,01,27,11,96178.5625
2019,01,27,12,96079.25
2019,01,27,13,96000.4375
2019,01,27,14,95958.4375
2019,01,27,15,95887.3125
2019,01,27,16,95863.375
2019,01,27,17,95842.25
2019,01,27,18,95857.0
2019,01,27,19,95864.6875
2019,01,27,20,95881.25
2019,01,27,21,95858.9375
2019,01,27,22,95864.9375
2019,01,27,23,95818.5625
2019,01,28,0,95819.8125
2019,01,28,1,95807.6875
2019,01,28,2,95761.3125
2019,01,28,3,95772.625
2019,01,28,4,95755.0625
2019,01,28,5,95748.8125
2019,01,28,6,95768.25
2019,01,28,7,95795.9375
2019,01,28,8,95804.1875
2019,01,28,9,95801.8125
2019,01,28,10,95785.875
2019,01,28,11,95746.9375
2019,01,28,12,95745.8125
2019,01,28,13,95769.5625
2019,01,28,14,95784.8125
2019,01,28,15,95845.9375
2019,01,28,16,95878.0
2019,01,28,17,95884.875
2019,01,28,18,95935.0625
2019,01,28,19,95941.875
2019,01,28,20,95976.8125
2019,01,28,21,96019.3125
2019,01,28,22,96098.6875
2019,01,28,23,96101.375
2019,01,29,0,96166.5625
2019,01,29,1,96117.125
2019,01,29,2,96201.9375
2019,01,29,3,96213.75
2019,01,29,4,96268.0625
2019,01,29,5,96301.375
2019,01,29,6,96397.8125
2019,01,29,7,96449.875
2019,01,29,8,96564.875
2019,01,29,9,96613.0625
2019,01,29,10,96663.6875
2019,01,29,11,96669.375
2019,01,29,12,96697.25
2019,01,29,13,96737.5
2019,01,29,14,96773.9375
2019,01,29,15,96830.875
2019,01,29,16,96875.0625
2019,01,29,17,96917.4375
2019,01,29,18,96941.125
2019,01,29,19,96935.5625
2019,01,29,20,96942.0
2019,01,29,21,96939.25
2019,01,29,22,96914.5
2019,01,29,23,96884.6875
2019,01,30,0,96835.375
2019,01,30,1,96779.625
2019,01,30,2,96718.625
2019,01,30,3,96692.6875
2019,01,30,4,96664.0
2019,01,30,5,96604.1875
2019,01,30,6,96590.9375
2019,01,30,7,96571.6875
2019,01,30,8,96558.125
2019,01,30,9,96568.8125
2019,01,30,10,96544.375
2019,01,30,11,96498.1875
2019,01,30,12,96463.3125
2019,01,30,13,96431.125
2019,01,30,14,96469.125
2019,01,30,15,96444.9375
2019,01,30,16,96451.1875
2019,01,30,17,96485.5
2019,01,30,18,96490.25
2019,01,30,19,96497.8125
2019,01,30,20,96529.75
2019,01,30,21,96549.9375
2019,01,30,22,96560.1875
2019,01,30,23,96539.875
2019,01,31,0,96536.875
2019,01,31,1,96527.125
2019,01,31,2,96520.0
2019,01,31,3,96520.375
2019,01,31,4,96528.1875
2019,01,31,5,96532.5
2019,01,31,6,96544.625
2019,01,31,7,96554.0625
2019,01,31,8,96601.4375
2019,01,31,9,96611.625
2019,01,31,10,96575.8125
2019,01,31,11,96545.1875
2019,01,31,12,96537.5
2019,01,31,13,96520.6875
2019,01,31,14,96526.125
2019,01,31,15,96554.125
2019,01,31,16,96562.3125
2019,01,31,17,96607.6875
2019,01,31,18,96625.3125
2019,01,31,19,96653.9375
2019,01,31,20,96665.375
2019,01,31,21,96689.0625
2019,01,31,22,96671.4375
2019,01,31,23,96670.375
2019,02,01,0,96641.75
2019,02,01,1,96637.9375
2019,02,01,2,96595.625
2019,02,01,3,96565.3125
2019,02,01,4,96564.0625
2019,02,01,5,96555.6875
2019,02,01,6,96587.125
2019,02,01,7,96616.8125
2019,02,01,8,96590.4375
2019,02,01,9,96622.375
2019,02,01,10,96615.25
2019,02,01,11,96566.1875
2019,02,01,12,96552.5625
2019,02,01,13,96518.5625
2019,02,01,14,96455.6875
2019,02,01,15,96431.75
2019,02,01,16,96431.625
2019,02,01,17,96400.0
2019,02,01,18,96362.4375
2019,02,01,19,96366.6875
2019,02,01,20,96361.875
2019,02,01,21,96302.0625
2019,02,01,22,96246.875
2019,02,01,23,96214.125
2019,02,02,0,96169.875
2019,02,02,1,96138.0
2019,02,02,2,96102.625
2019,02,02,3,96133.0
2019,02,02,4,96131.3125
2019,02,02,5,96087.5
2019,02,02,6,96099.9375
2019,02,02,7,96178.25
2019,02,02,8,96200.625
2019,02,02,9,96261.625
2019,02,02,10,96278.8125
2019,02,02,11,96246.4375
2019,02,02,12,96244.0
2019,02,02,13,96246.75
2019,02,02,14,96225.5625
2019,02,02,15,96268.375
2019,02,02,16,96305.375
2019,02,02,17,96391.0625
2019,02,02,18,96467.6875
2019,02,02,19,96535.25
2019,02,02,20,96579.3125
2019,02,02,21,96639.25
2019,02,02,22,96666.6875
2019,02,02,23,96678.375
2019,02,03,0,96712.1875
2019,02,03,1,96698.625
2019,02,03,2,96674.9375
2019,02,03,3,96701.8125
2019,02,03,4,96701.125
2019,02,03,5,96711.5
2019,02,03,6,96769.25
2019,02,03,7,96807.25
2019,02,03,8,96836.0
2019,02,03,9,96854.3125
2019,02,03,10,96880.8125
2019,02,03,11,96839.125
2019,02,03,12,96869.3125
2019,02,03,13,96888.625
2019,02,03,14,96892.5625
2019,02,03,15,96966.1875
2019,02,03,16,96997.125
2019,02,03,17,97031.5625
2019,02,03,18,97068.9375
2019,02,03,19,97155.625
2019,02,03,20,97247.375
2019,02,03,21,97362.1875
2019,02,03,22,97443.875
2019,02,03,23,97568.5
2019,02,04,0,97653.875
2019,02,04,1,97781.4375
2019,02,04,2,97928.625
2019,02,04,3,98055.5
2019,02,04,4,98190.875
2019,02,04,5,98338.6875
2019,02,04,6,98445.375
2019,02,04,7,98618.5625
2019,02,04,8,98748.5625
2019,02,04,9,98859.6875
2019,02,04,10,98950.75
2019,02,04,11,98966.3125
2019,02,04,12,99026.1875
2019,02,04,13,99040.3125
2019,02,04,14,99071.375
2019,02,04,15,99110.75
2019,02,04,16,99183.4375
2019,02,04,17,99221.6875
2019,02,04,18,99234.9375
2019,02,04,19,99220.125
2019,02,04,20,99246.8125
2019,02,04,21,99256.4375
2019,02,04,22,99251.8125
2019,02,04,23,99221.4375
2019,02,05,0,99209.9375
2019,02,05,1,99189.1875
2019,02,05,2,99106.75
2019,02,05,3,99053.625
2019,02,05,4,99016.25
2019,02,05,5,98986.125
2019,02,05,6,99023.5625
2019,02,05,7,99050.375
2019,02,05,8,99042.25
2019,02,05,9,99024.25
2019,02,05,10,98995.375
2019,02,05,11,98941.5
2019,02,05,12,98912.0625
2019,02,05,13,98847.125
2019,02,05,14,98842.875
2019,02,05,15,98852.0625
2019,02,05,16,98869.0
2019,02,05,17,98865.5
2019,02,05,18,98878.5625
2019,02,05,19,98895.1875
2019,02,05,20,98950.1875
2019,02,05,21,98976.4375
2019,02,05,22,98971.9375
2019,02,05,23,98971.8125
2019,02,06,0,98987.375
2019,02,06,1,98993.5625
2019,02,06,2,98987.6875
2019,02,06,3,99020.625
2019,02,06,4,99020.75
2019,02,06,5,99055.6875
2019,02,06,6,99105.9375
2019,02,06,7,99154.5
2019,02,06,8,99174.625
2019,02,06,9,99175.1875
2019,02,06,10,99176.875
2019,02,06,11,99108.0625
2019,02,06,12,99037.1875
2019,02,06,13,98984.4375
2019,02,06,14,98964.5625
2019,02,06,15,98913.6875
2019,02,06,16,98917.6875
2019,02,06,17,98912.1875
2019,02,06,18,98901.3125
2019,02,06,19,98882.6875
2019,02,06,20,98843.8125
2019,02,06,21,98805.1875
2019,02,06,22,98737.375
2019,02,06,23,98693.3125
2019,02,07,0,98615.6875
2019,02,07,1,98562.75
2019,02,07,2,98483.8125
2019,02,07,3,98447.6875
2019,02,07,4,98367.75
2019,02,07,5,98316.125
2019,02,07,6,98299.125
2019,02,07,7,98286.5
2019,02,07,8,98257.6875
2019,02,07,9,98215.375
2019,02,07,10,98153.5625
2019,02,07,11,98102.9375
2019,02,07,12,98022.625
2019,02,07,13,97942.6875
2019,02,07,14,97880.8125
2019,02,07,15,97817.125
2019,02,07,16,97787.0625
2019,02,07,17,97797.0625
2019,02,07,18,97805.875
2019,02,07,19,97835.6875
2019,02,07,20,97882.0625
2019,02,07,21,97912.5625
2019,02,07,22,97920.9375
2019,02,07,23,97962.6875
2019,02,08,0,97977.8125
2019,02,08,1,97962.5
2019,02,08,2,97996.1875
2019,02,08,3,98049.0625
2019,02,08,4,98080.25
2019,02,08,5,98089.625
2019,02,08,6,98137.1875
2019,02,08,7,98193.5625
2019,02,08,8,98257.4375
2019,02,08,9,98262.3125
2019,02,08,10,98289.875
2019,02,08,11,98266.625
2019,02,08,12,98260.375
2019,02,08,13,98238.3125
2019,02,08,14,98235.4375
2019,02,08,15,98212.9375
2019,02,08,16,98216.9375
2019,02,08,17,98221.875
2019,02,08,18,98207.25
2019,02,08,19,98173.75
2019,02,08,20,98176.125
2019,02,08,21,98143.375
2019,02,08,22,98093.125
2019,02,08,23,98066.0625
2019,02,09,0,97993.3125
2019,02,09,1,97946.625
2019,02,09,2,97849.5625
2019,02,09,3,97829.4375
2019,02,09,4,97757.9375
2019,02,09,5,97689.25
2019,02,09,6,97679.4375
2019,02,09,7,97640.625
2019,02,09,8,97640.4375
2019,02,09,9,97621.5625
2019,02,09,10,97599.25
2019,02,09,11,97543.6875
2019,02,09,12,97500.0
2019,02,09,13,97524.8125
2019,02,09,14,97534.375
2019,02,09,15,97565.4375
2019,02,09,16,97616.8125
2019,02,09,17,97694.625
2019,02,09,18,97745.0
2019,02,09,19,97749.5
2019,02,09,20,97772.125
2019,02,09,21,97754.5
2019,02,09,22,97757.0
2019,02,09,23,97757.3125
2019,02,10,0,97771.875
2019,02,10,1,97790.5625
2019,02,10,2,97758.75
2019,02,10,3,97780.75
